wait_time_id,reporting_level,province,region,indicator,metric,data_year,unit_of_measurement,indicator_result
12552,Regional,British Columbia,Fraser Health,Hip Replacement,% Meeting Benchmark,2023,Proportion,66.9
12553,Regional,British Columbia,Fraser Health,Hip Replacement,50th Percentile,2023,Days,126.0
12554,Regional,British Columbia,Fraser Health,Hip Replacement,90th Percentile,2023,Days,273.0
12555,Regional,British Columbia,Fraser Health,Hip Replacement,Volume,2023,Number of cases,740.0
12556,Regional,British Columbia,Vancouver Coastal Health,Hip Replacement,% Meeting Benchmark,2023,Proportion,64.1
12557,Regional,British Columbia,Vancouver Coastal Health,Hip Replacement,50th Percentile,2023,Days,123.0
12558,Regional,British Columbia,Vancouver Coastal Health,Hip Replacement,90th Percentile,2023,Days,405.0
12559,Regional,British Columbia,Vancouver Coastal Health,Hip Replacement,Volume,2023,Number of cases,936.0
12560,Regional,British Columbia,Island Health,Hip Replacement,% Meeting Benchmark,2023,Proportion,64.5
12561,Regional,British Columbia,Island Health,Hip Replacement,50th Percentile,2023,Days,118.0
12562,Regional,British Columbia,Island Health,Hip Replacement,90th Percentile,2023,Days,308.0
12563,Regional,British Columbia,Island Health,Hip Replacement,Volume,2023,Number of cases,876.0
12564,Regional,British Columbia,Northern Health,Hip Replacement,% Meeting Benchmark,2023,Proportion,47.6
12565,Regional,British Columbia,Northern Health,Hip Replacement,50th Percentile,2023,Days,213.0
12566,Regional,British Columbia,Northern Health,Hip Replacement,90th Percentile,2023,Days,819.0
12567,Regional,British Columbia,Northern Health,Hip Replacement,Volume,2023,Number of cases,210.0
12568,Provincial,British Columbia,Provincial,Knee Replacement,% Meeting Benchmark,2023,Proportion,57.3
12569,Provincial,British Columbia,Provincial,Knee Replacement,50th Percentile,2023,Days,156.0
12570,Provincial,British Columbia,Provincial,Knee Replacement,90th Percentile,2023,Days,403.0
12571,Provincial,British Columbia,Provincial,Knee Replacement,Volume,2023,Number of cases,5560.0
12572,Regional,British Columbia,Interior Health,Knee Replacement,% Meeting Benchmark,2023,Proportion,56.7
12573,Regional,British Columbia,Interior Health,Knee Replacement,50th Percentile,2023,Days,154.0
12574,Regional,British Columbia,Interior Health,Knee Replacement,90th Percentile,2023,Days,405.0
12575,Regional,British Columbia,Interior Health,Knee Replacement,Volume,2023,Number of cases,1470.0
12576,Regional,British Columbia,Fraser Health,Knee Replacement,% Meeting Benchmark,2023,Proportion,57.4
12577,Regional,British Columbia,Fraser Health,Knee Replacement,50th Percentile,2023,Days,161.0
12578,Regional,British Columbia,Fraser Health,Knee Replacement,90th Percentile,2023,Days,303.0
12579,Regional,British Columbia,Fraser Health,Knee Replacement,Volume,2023,Number of cases,1444.0
12580,Regional,British Columbia,Vancouver Coastal Health,Knee Replacement,% Meeting Benchmark,2023,Proportion,57.6
12581,Regional,British Columbia,Vancouver Coastal Health,Knee Replacement,50th Percentile,2023,Days,147.0
12582,Regional,British Columbia,Vancouver Coastal Health,Knee Replacement,90th Percentile,2023,Days,428.0
12583,Regional,British Columbia,Vancouver Coastal Health,Knee Replacement,Volume,2023,Number of cases,1220.0
12584,Regional,British Columbia,Island Health,Knee Replacement,% Meeting Benchmark,2023,Proportion,66.5
12585,Regional,British Columbia,Island Health,Knee Replacement,50th Percentile,2023,Days,137.0
12586,Regional,British Columbia,Island Health,Knee Replacement,90th Percentile,2023,Days,321.0
12587,Regional,British Columbia,Island Health,Knee Replacement,Volume,2023,Number of cases,1051.0
12588,Regional,British Columbia,Northern Health,Knee Replacement,% Meeting Benchmark,2023,Proportion,32.9
12589,Regional,British Columbia,Northern Health,Knee Replacement,50th Percentile,2023,Days,575.0
12590,Regional,British Columbia,Northern Health,Knee Replacement,90th Percentile,2023,Days,866.0
12591,Regional,British Columbia,Northern Health,Knee Replacement,Volume,2023,Number of cases,374.0
12592,Provincial,British Columbia,Provincial,Lung Cancer Surgery,50th Percentile,2023,Days,28.0
12593,Provincial,British Columbia,Provincial,Lung Cancer Surgery,90th Percentile,2023,Days,67.0
12594,Provincial,British Columbia,Provincial,Lung Cancer Surgery,Volume,2023,Number of cases,546.0
12595,Provincial,British Columbia,Provincial,MRI Scan,50th Percentile,2023,Days,72.0
12596,Provincial,British Columbia,Provincial,MRI Scan,90th Percentile,2023,Days,159.0
12597,Provincial,British Columbia,Provincial,MRI Scan,Volume,2023,Number of cases,98794.0
12598,Provincial,British Columbia,Provincial,Prostate Cancer Surgery,50th Percentile,2023,Days,40.0
12599,Provincial,British Columbia,Provincial,Prostate Cancer Surgery,90th Percentile,2023,Days,121.0
12600,Provincial,British Columbia,Provincial,Prostate Cancer Surgery,Volume,2023,Number of cases,503.0
12601,Provincial,British Columbia,Provincial,Radiation Therapy,% Meeting Benchmark,2023,Proportion,72.2545943523084
12602,Provincial,British Columbia,Provincial,Radiation Therapy,50th Percentile,2023,Days,18.0
12603,Provincial,British Columbia,Provincial,Radiation Therapy,90th Percentile,2023,Days,55.0
12604,Provincial,British Columbia,Provincial,Radiation Therapy,Volume,2023,Number of cases,6693.0
12605,National,Canada,Provincial,Bladder Cancer Surgery,50th Percentile,2023,Days,27.9669149868536
12606,National,Canada,Provincial,Bladder Cancer Surgery,90th Percentile,2023,Days,70.4686678352323
12607,National,Canada,Provincial,Bladder Cancer Surgery,Volume,2023,Number of cases,13692.0
12608,National,Canada,Provincial,Breast Cancer Surgery,50th Percentile,2023,Days,21.8595638910858
12609,National,Canada,Provincial,Breast Cancer Surgery,90th Percentile,2023,Days,45.3353293413174
12610,National,Canada,Provincial,CABG,50th Percentile,2023,Days,8.39233203052298
12611,National,Canada,Provincial,CABG,90th Percentile,2023,Days,78.5066071096222
12612,National,Canada,Provincial,Cataract Surgery,% Meeting Benchmark,2023,Proportion,69.5843384281546
12613,National,Canada,Provincial,Cataract Surgery,50th Percentile,2023,Days,66.2688854244573
12614,National,Canada,Provincial,Cataract Surgery,90th Percentile,2023,Days,241.048037563334
12615,National,Canada,Provincial,Breast Cancer Surgery,Volume,2023,Number of cases,17702.0
12616,National,Canada,Provincial,Colorectal Cancer Surgery,50th Percentile,2023,Days,22.4950582681811
12617,National,Canada,Provincial,Colorectal Cancer Surgery,90th Percentile,2023,Days,50.154005015489
12618,National,Canada,Provincial,CT Scan,50th Percentile,2023,Days,16.5330314091009
12619,National,Canada,Provincial,CT Scan,90th Percentile,2023,Days,117.137309666921
12620,National,Canada,Provincial,Hip Fracture Repair,% Meeting Benchmark,2023,Proportion,81.0
12621,National,Canada,Provincial,Hip Fracture Repair,50th Percentile,2023,Hours,26.3274142195795
12622,National,Canada,Provincial,Hip Fracture Repair,90th Percentile,2023,Hours,64.0
12623,National,Canada,Provincial,CABG,Volume,2023,Number of cases,8265.0
12624,National,Canada,Provincial,Hip Fracture Repair/Emergency And Inpatient,% Meeting Benchmark,2023,Proportion,
12625,National,Canada,Provincial,Hip Fracture Repair/Emergency And Inpatient,50th Percentile,2023,Hours,
12626,National,Canada,Provincial,Hip Fracture Repair/Emergency And Inpatient,90th Percentile,2023,Hours,
12627,National,Canada,Provincial,Hip Replacement,% Meeting Benchmark,2023,Proportion,65.5113986444855
12628,National,Canada,Provincial,Hip Replacement,50th Percentile,2023,Days,130.985343499692
12629,National,Canada,Provincial,Hip Replacement,90th Percentile,2023,Days,375.918310998152
12630,National,Canada,Provincial,Knee Replacement,% Meeting Benchmark,2023,Proportion,58.922791846819
12631,National,Canada,Provincial,Knee Replacement,50th Percentile,2023,Days,161.206497838172
12632,National,Canada,Provincial,Knee Replacement,90th Percentile,2023,Days,442.604187770229
12633,National,Canada,Provincial,Cataract Surgery,Volume,2023,Number of cases,189866.0
12634,National,Canada,Provincial,Lung Cancer Surgery,50th Percentile,2023,Days,26.0317425083241
12635,National,Canada,Provincial,Lung Cancer Surgery,90th Percentile,2023,Days,57.8041731409545
12636,National,Canada,Provincial,MRI Scan,50th Percentile,2023,Days,47.0816871258936
12637,National,Canada,Provincial,MRI Scan,90th Percentile,2023,Days,163.155359392807
12638,National,Canada,Provincial,Prostate Cancer Surgery,50th Percentile,2023,Days,51.6295546558704
12639,National,Canada,Provincial,Prostate Cancer Surgery,90th Percentile,2023,Days,128.112203585888
12640,National,Canada,Provincial,Colorectal Cancer Surgery,Volume,2023,Number of cases,6779.0
12641,National,Canada,Provincial,Radiation Therapy,% Meeting Benchmark,2023,Proportion,93.0987505352069
12642,National,Canada,Provincial,Radiation Therapy,50th Percentile,2023,Days,12.3413054388884
12643,National,Canada,Provincial,Radiation Therapy,90th Percentile,2023,Days,27.0314604960773
12644,Provincial,Manitoba,Provincial,Bladder Cancer Surgery,50th Percentile,2023,Days,
12645,Provincial,Manitoba,Provincial,Bladder Cancer Surgery,90th Percentile,2023,Days,
12646,Provincial,Manitoba,Provincial,Bladder Cancer Surgery,Volume,2023,Number of cases,
12647,Provincial,Manitoba,Provincial,Breast Cancer Surgery,50th Percentile,2023,Days,28.0
12648,Provincial,Manitoba,Provincial,Breast Cancer Surgery,90th Percentile,2023,Days,59.2000000000001
12649,Provincial,Manitoba,Provincial,Breast Cancer Surgery,Volume,2023,Number of cases,355.0
12650,Provincial,Manitoba,Provincial,CABG,50th Percentile,2023,Days,11.0
12651,Provincial,Manitoba,Provincial,CABG,90th Percentile,2023,Days,58.0
12652,Provincial,Manitoba,Provincial,CABG,Volume,2023,Number of cases,131.0
12653,Provincial,Manitoba,Provincial,Cataract Surgery,% Meeting Benchmark,2023,Proportion,63.0
12654,Provincial,Manitoba,Provincial,Cataract Surgery,50th Percentile,2023,Days,75.0
12655,Provincial,Manitoba,Provincial,Cataract Surgery,90th Percentile,2023,Days,371.0
12656,Provincial,Manitoba,Provincial,Cataract Surgery,Volume,2023,Number of cases,4418.0
12657,Provincial,Manitoba,Provincial,Colorectal Cancer Surgery,50th Percentile,2023,Days,
12658,Provincial,Manitoba,Provincial,Colorectal Cancer Surgery,90th Percentile,2023,Days,
12659,Provincial,Manitoba,Provincial,Colorectal Cancer Surgery,Volume,2023,Number of cases,
12660,Provincial,Manitoba,Provincial,CT Scan,50th Percentile,2023,Days,36.0
12661,Provincial,Manitoba,Provincial,CT Scan,90th Percentile,2023,Days,130.0
12662,Provincial,Manitoba,Provincial,CT Scan,Volume,2023,Number of cases,27060.0
12663,Provincial,Manitoba,Provincial,Hip Fracture Repair,% Meeting Benchmark,2023,Proportion,88.0
12664,Provincial,Manitoba,Provincial,Hip Fracture Repair,50th Percentile,2023,Hours,21.0
12665,Provincial,Manitoba,Provincial,Hip Fracture Repair,90th Percentile,2023,Hours,52.0
12666,Provincial,Manitoba,Provincial,Hip Fracture Repair,Volume,2023,Number of cases,661.0
12667,Provincial,Manitoba,Provincial,Hip Fracture Repair/Emergency And Inpatient,% Meeting Benchmark,2023,Proportion,
12668,Provincial,Manitoba,Provincial,Hip Fracture Repair/Emergency And Inpatient,50th Percentile,2023,Hours,
12669,Provincial,Manitoba,Provincial,Hip Fracture Repair/Emergency And Inpatient,90th Percentile,2023,Hours,
12670,Provincial,Manitoba,Provincial,Hip Fracture Repair/Emergency And Inpatient,Volume,2023,Number of cases,
12671,Provincial,Manitoba,Provincial,Hip Replacement,% Meeting Benchmark,2023,Proportion,58.6936522539099
12672,Provincial,Manitoba,Provincial,Hip Replacement,50th Percentile,2023,Days,154.0
12673,Provincial,Manitoba,Provincial,Hip Replacement,90th Percentile,2023,Days,511.4
12674,Provincial,Manitoba,Provincial,Hip Replacement,Volume,2023,Number of cases,1087.0
12675,Regional,Manitoba,Interlake–Eastern Health Region,Hip Replacement,% Meeting Benchmark,2023,Proportion,
12676,Regional,Manitoba,Interlake–Eastern Health Region,Hip Replacement,50th Percentile,2023,Days,
12677,Regional,Manitoba,Interlake–Eastern Health Region,Hip Replacement,90th Percentile,2023,Days,
12678,Regional,Manitoba,Interlake–Eastern Health Region,Hip Replacement,Volume,2023,Number of cases,
12679,Regional,Manitoba,Southern Health Region,Hip Replacement,% Meeting Benchmark,2023,Proportion,49.6732026143791
12680,Regional,Manitoba,Southern Health Region,Hip Replacement,50th Percentile,2023,Days,186.0
12681,Regional,Manitoba,Southern Health Region,Hip Replacement,90th Percentile,2023,Days,368.0
12682,Regional,Manitoba,Southern Health Region,Hip Replacement,Volume,2023,Number of cases,153.0
12683,Regional,Manitoba,Prairie Mountain Health Region,Hip Replacement,% Meeting Benchmark,2023,Proportion,36.4
12684,Regional,Manitoba,Prairie Mountain Health Region,Hip Replacement,50th Percentile,2023,Days,244.0
12685,Regional,Manitoba,Prairie Mountain Health Region,Hip Replacement,90th Percentile,2023,Days,450.5
12686,Regional,Manitoba,Prairie Mountain Health Region,Hip Replacement,Volume,2023,Number of cases,44.0
12687,Regional,Manitoba,Northern Health Region,Hip Replacement,% Meeting Benchmark,2023,Proportion,
12688,Regional,Manitoba,Northern Health Region,Hip Replacement,50th Percentile,2023,Days,
12689,Regional,Manitoba,Northern Health Region,Hip Replacement,90th Percentile,2023,Days,
12690,Regional,Manitoba,Northern Health Region,Hip Replacement,Volume,2023,Number of cases,
12691,Regional,Manitoba,Winnipeg–Churchill Health Region,Hip Replacement,% Meeting Benchmark,2023,Proportion,61.3
12692,Regional,Manitoba,Winnipeg–Churchill Health Region,Hip Replacement,50th Percentile,2023,Days,145.0
12693,Regional,Manitoba,Winnipeg–Churchill Health Region,Hip Replacement,90th Percentile,2023,Days,561.1
12694,Regional,Manitoba,Winnipeg–Churchill Health Region,Hip Replacement,Volume,2023,Number of cases,890.0
12695,Provincial,Manitoba,Provincial,Knee Replacement,% Meeting Benchmark,2023,Proportion,44.2819843342037
12696,Provincial,Manitoba,Provincial,Knee Replacement,50th Percentile,2023,Days,215.0
12697,Provincial,Manitoba,Provincial,Knee Replacement,90th Percentile,2023,Days,647.2
12698,Provincial,Manitoba,Provincial,Knee Replacement,Volume,2023,Number of cases,1915.0
12699,Regional,Manitoba,Interlake–Eastern Health Region,Knee Replacement,% Meeting Benchmark,2023,Proportion,
12700,Regional,Manitoba,Interlake–Eastern Health Region,Knee Replacement,50th Percentile,2023,Days,
12701,Regional,Manitoba,Interlake–Eastern Health Region,Knee Replacement,90th Percentile,2023,Days,
12702,Regional,Manitoba,Interlake–Eastern Health Region,Knee Replacement,Volume,2023,Number of cases,
12703,Regional,Manitoba,Southern Health Region,Knee Replacement,% Meeting Benchmark,2023,Proportion,41.6289592760181
12704,Regional,Manitoba,Southern Health Region,Knee Replacement,50th Percentile,2023,Days,201.0
12705,Regional,Manitoba,Southern Health Region,Knee Replacement,90th Percentile,2023,Days,350.0
12706,Regional,Manitoba,Southern Health Region,Knee Replacement,Volume,2023,Number of cases,221.0
12707,Regional,Manitoba,Prairie Mountain Health Region,Knee Replacement,% Meeting Benchmark,2023,Proportion,19.327731092437
12708,Regional,Manitoba,Prairie Mountain Health Region,Knee Replacement,50th Percentile,2023,Days,300.0
12709,Regional,Manitoba,Prairie Mountain Health Region,Knee Replacement,90th Percentile,2023,Days,490.8
12710,Regional,Manitoba,Prairie Mountain Health Region,Knee Replacement,Volume,2023,Number of cases,238.0
12711,Regional,Manitoba,Northern Health Region,Knee Replacement,% Meeting Benchmark,2023,Proportion,
12712,Regional,Manitoba,Northern Health Region,Knee Replacement,50th Percentile,2023,Days,
12713,Regional,Manitoba,Northern Health Region,Knee Replacement,90th Percentile,2023,Days,
12714,Regional,Manitoba,Northern Health Region,Knee Replacement,Volume,2023,Number of cases,
12715,Regional,Manitoba,Winnipeg–Churchill Health Region,Knee Replacement,% Meeting Benchmark,2023,Proportion,48.8
12716,Regional,Manitoba,Winnipeg–Churchill Health Region,Knee Replacement,50th Percentile,2023,Days,188.0
12717,Regional,Manitoba,Winnipeg–Churchill Health Region,Knee Replacement,90th Percentile,2023,Days,678.5
12718,Regional,Manitoba,Winnipeg–Churchill Health Region,Knee Replacement,Volume,2023,Number of cases,1456.0
12719,Provincial,Manitoba,Provincial,Lung Cancer Surgery,50th Percentile,2023,Days,30.5
12720,Provincial,Manitoba,Provincial,Lung Cancer Surgery,90th Percentile,2023,Days,72.9
12721,Provincial,Manitoba,Provincial,Lung Cancer Surgery,Volume,2023,Number of cases,142.0
12722,Provincial,Manitoba,Provincial,MRI Scan,50th Percentile,2023,Days,110.0
12723,Provincial,Manitoba,Provincial,MRI Scan,90th Percentile,2023,Days,280.0
12724,Provincial,Manitoba,Provincial,MRI Scan,Volume,2023,Number of cases,18717.0
12725,Provincial,Manitoba,Provincial,Prostate Cancer Surgery,50th Percentile,2023,Days,
12726,Provincial,Manitoba,Provincial,Prostate Cancer Surgery,90th Percentile,2023,Days,
12727,Provincial,Manitoba,Provincial,Prostate Cancer Surgery,Volume,2023,Number of cases,
12728,Provincial,Manitoba,Provincial,Radiation Therapy,% Meeting Benchmark,2023,Proportion,100.0
12729,Provincial,Manitoba,Provincial,Radiation Therapy,50th Percentile,2023,Days,17.0
12730,Provincial,Manitoba,Provincial,Radiation Therapy,90th Percentile,2023,Days,25.0
12731,Provincial,Manitoba,Provincial,Radiation Therapy,Volume,2023,Number of cases,1918.0
12732,Provincial,New Brunswick,Provincial,Bladder Cancer Surgery,50th Percentile,2023,Days,24.0
12733,Provincial,New Brunswick,Provincial,Bladder Cancer Surgery,90th Percentile,2023,Days,57.0
12734,Provincial,New Brunswick,Provincial,Bladder Cancer Surgery,Volume,2023,Number of cases,284.0
12735,Provincial,New Brunswick,Provincial,Breast Cancer Surgery,50th Percentile,2023,Days,23.0
12736,Provincial,New Brunswick,Provincial,Breast Cancer Surgery,90th Percentile,2023,Days,55.0
